,index_new,atel_num,Sentence,label,process
437,437,11216.0,We report R=12.79+/-0.01 on Jan 21.33 UT for Markarian 421 and R= 13.48+/-0.01 on Jan 21.38 UT for 3C 279.,0.0,report r jan ut markarian r jan ut c 
438,438,11226.0,MASTER OT J141021.86+391928.4 discovery The correct time of discovery is 2018-01-16.95759 UT; the correct coordinates are in the name of object 14h 10m 21.86s +39d 19m 28.4s.,1.0,master ot j discoveri correct time discoveri ut correct coordin name object h
439,439,11310.0,The power law index of the time-averaged spectrum is 1.98 +- 0.28.,0.0,power law index time averag spectrum 
440,440,11310.0,The fluence in the 15-150 keV band is 2.2 +- 0.4 x 10<sup>-6</sup> erg/cm<sup>2</sup>.,0.0,fluenc kev band x sup sup erg cm sup sup 
441,441,11310.0,"The spectrum is well fit by a highly absorbed power-law model, with N<sub>H</sub> = 1.9 +/- 0.5 10<sup>23</sup> cm<sup>-2</sup>, and photon index = 1.7 +/- 0.5.",0.0,spectrum well fit highli absorb power law model n sub h sub sup sup cm sup sup photon index 
442,442,11311.0,"We find the most significant peak in the Z<sup>2</sup><sub>1</sub> periodogram is at P = 8.7274 +/- 0.0078 s. Utilizing the FTOOLS ""powspec"" command, we confirm the presence of the peak at ~0.115 Hz, with no obvious broadening , suggesting that this is not a QPO but rather a discrete period.",0.0,find signific peak z sup sup sub sub periodogram p util ftool powspec command confirm presenc peak hz obviou broaden suggest qpo rather discret period
443,443,11312.0,"Transient We report on NIR photometry of the flat spectrum radio source PKS1244-255, cross identified with the intermediate redshift quasar CGRaBSJ1246-2547 (z=0.633) and the Gamma-ray source 3FGL1246.7-2547, We observed the source in the NIR, finding that on January 27th, 2017 (MJD 2458145.970579) its fluxes corresponded to J = 13.895 +/- 0.03, H = 12.937 +/- 0.02 and Ks = 12.042 +/- 0.04.",0.0,transient report nir photometri flat spectrum radio sourc pk cross identifi intermedi redshift quasar cgrabsj z gamma ray sourc fgl observ sourc nir find januari th mjd flux correspond j h ks 
444,444,11312.0,"Hence, the flux in Ks is a factor of 3.2 times brighter than the value previously determined by us on MJD 2457830.87; Ks = 13.296 +/- 0.04.",0.0,henc flux ks factor time brighter valu previous determin us mjd ks 
445,445,11313.0,"AGN, Black Hole We report the detection of a large X-ray flare, in a 1ks XRT observation on 2018-02-17 (00:45UT), originating from the direction of the Galactic center during regular monitoring observations with Swift (Degenaar+ 2015, JHEA 7, 137).<br /><br /> The source is observed to be variable (0.02 ct/s -- 0.08 ct/s) with an average count rate of 0.04+/-0.01 ct/s resulting in a total of 40 counts detected during the observation, facilitating basic spectral fitting.",0.0,agn black hole report detect larg x ray flare ks xrt observ ut origin direct galact center regular monitor observ swift degenaar jhea br br sourc observ variabl ct ct averag count rate ct result total count detect observ facilit basic spectral fit
446,446,11313.0,"Assuming a fixed column density of 9.1e22 cm^-2 (Degenaar+ 2015) and fitting with a power-law in the 2 - 10 keV bandpass, we measure (68% confidence)<br /> Gamma: 1.5 +/- 0.6<br /> norm: 0.003 +0.004 -0.002<br /> resulting in an absorbed flux of ~ 1e-11 erg/s/cm^2 (2-10 keV), or a luminosity of ~ 7.7e34 erg/s for an assumed distance of 8 kpc.",0.0,assum fix column densiti e cm degenaar fit power law kev bandpass measur confid br gamma br norm br result absorb flux e erg cm kev luminos e erg assum distanc kpc
447,447,11317.0,"For the disk blackbody we get an unabsorbed flux of 7.4 +/- 0.2 E-10 erg/s/cm^2 corresponding to a luminosity L = 6.2 +/- 1.5 E36 erg/s at the reported distance of 8.4 +/- 2 kpc (Chenevez et al., ATel 11272).",0.0,disk blackbodi get unabsorb flux e erg cm correspond luminos l e erg report distanc kpc chenevez et al atel 
448,448,11317.0,"The blackbody temperature is T_in=3.6 +/- 0.4 keV and the N_H is frozen at 3.7 E22 cm^-2, as derived by our combined analysis (Gorgone et al., in preparation) of NuSTAR and XRT data (Cstat = 168.75 for 206 degrees of freedom).",0.0,blackbodi temperatur kev n h frozen e cm deriv combin analysi gorgon et al prepar nustar xrt data cstat degre freedom 
449,449,11317.0,"For the powerlaw we get Cstat = 180.26 with 206 dof, with N_H frozen at 3.7E22 cm^-2, and gamma=1.12 +/- 0.08; the unabsorbed flux is 8.2E-10 +/- 0.2 erg/s/cm^2 and the luminosity is L = 8.2 +/- 1.7 E36 erg/s.",0.0,powerlaw get cstat dof n h frozen e cm gamma unabsorb flux e erg cm luminos l e erg
450,450,11318.0,"From 2018-02-16 17:00:39 to 2018-02-17 07:42:29 during the Galactic Center monitoring programme (PI Wilms) in INTEGRAL revolution 1920, we detect the source at: 15.3\pm0.7 cps or 153 mCrab in 20-40 keV band</br> 7.1\pm0.6 cps or 130 mCrab in 40-80 keV band We use source position for Swift J1658.2-4242 as reported in ATel #11310.",0.0,galact center monitor programm pi wilm integr revolut detect sourc pm cp mcrab kev band br pm cp mcrab kev band use sourc posit swift j report atel 
451,451,11321.0,"The time-averaged net count rates are 34.5+/-0.03 cts/s and 32.3+/-0.03 cts/s for FPMA and FPMB, respectively (~65 mCrab in the NuSTAR band).",0.0,time averag net count rate ct ct fpma fpmb respect mcrab nustar band 
452,452,11321.0,"The continuum spectra measured by NuSTAR can be approximately described by an absorbed cutoff power-law model with NH = 1.3 x 10^{23} cm^{-2}, photon index of 1.3 and cut-off energy at 53 keV.",0.0,continuum spectra measur nustar approxim describ absorb cutoff power law model nh x cm photon index cut energi kev
453,453,11321.0,"A peak is clearly detected in the NuSTAR power spectra, with a frequency that increases from 0.138+/-0.002 Hz to 0.166+/-0.003 Hz from the first half to the second half of the observation (excluding the dips), with FWHM of 3.5e-2+/-6e-3 Hz and 5.0e-2+/-8e-3 Hz, respectively.",0.0,peak clearli detect nustar power spectra frequenc increas hz hz first half second half observ exclud dip fwhm e e hz e e hz respect
454,454,11322.0,"Our best radio position (measured at 19GHz) is: RA (J2000) = 16:58:12.700 +/- 0.004, Dec (J2000) = -42:41:56.09 +/- 0.25 (statistical errors only).",1.0,best radio posit measur ghz ra jtwothousand dec jtwothousand statist error 
455,455,11323.0,"elliptical error region with long and short radii of 0.28 deg and 0.21 deg, respectively.",0.0,ellipt error region long short radii deg deg respect
456,456,11325.0,The M81 nova monitoring collaboration reports the independent discovery of an apparent nova in M81 on a co-added 2700-s unfiltered CCD frame taken on 2018 Feb. 19.039 UT with the 0.65-m telescope at Ondrejov (OND).,0.0,nova monitor collabor report independ discoveri appar nova co ad unfilt ccd frame taken feb ut telescop ondrejov ond 
457,457,11326.0,"The XRT Photon Counting mode spectrum is well fit by an absorbed power-law model, with a photon index of 1.45 +/- 0.23 and absorption column N<sub>H</sub> = 1.3 +/- 0.3 x 10<sup>22</sup> cm<sup>-2</sup>.",0.0,xrt photon count mode spectrum well fit absorb power law model photon index absorpt column n sub h sub x sup sup cm sup sup 
458,458,11327.0,"The recently acquired 0.7-8.0 keV NICER spectra were fit jointly with earlier data, including an 8.9 ks NICER dataset from late July and early August 2017, as well as an XMM-Newton EPIC-pn 0.3-8.0 keV observation from December 28, 2000 (ObsID 0112780401; Tiengo et al.2002, A&A 383, 182).",0.0,recent acquir kev nicer spectra fit jointli earlier data includ ks nicer dataset late juli earli august well xmm newton epic pn kev observ decemb obsid tiengo et al 
459,459,11327.0,"Preliminary best-fit blackbody temperatures are 0.64-0.69 keV, with column density NH = (0.85+/-0.06)E22 cm-2 (1-sigma statistical uncertainty) and power-law photon index 2.2-3.9.",0.0,preliminari best fit blackbodi temperatur kev column densiti nh e cm sigma statist uncertainti power law photon index 
460,460,11327.0,"In the 0.7-8.0 keV range, we also computed the pulsed fraction [defined as PF = (max - min)/(max + min) of the pulse profile folded with period 6.4629755 s] for the last NICER observation on February 6, 2018, and found PF ~48%, significantly lower than the 81% measured in the December 2000 XMM-Newton observation.",0.0,kev rang also comput puls fraction defin pf max min max min puls profil fold period last nicer observ februari found pf significantli lower measur decemb xmm newton observ
461,461,11328.0,"We report the discovery of DLT18h/AT 2018xx, which was first imaged on 2018 Feb 21.1 (UT) at R~17.2 mag during the ongoing D<40 Mpc (DLT40) one day cadence supernova search, which uses data from the PROMPT5 0.41m telescope located at CTIO.",0.0,report discoveri dlt h xx first imag feb ut r mag ongo mpc dlt one day cadenc supernova search use data prompt telescop locat ctio
462,462,11331.0,"On January 22nd, 2018, we observed a source coincident with the radio source coordinates, finding that on MJD2458140.8592, its fluxes corresponded to J = 16.448 +/- 0.07, H = 15.865 +/- 0.02 and Ks = 14.931 +/- 0.05.",0.0,januari nd observ sourc coincid radio sourc coordin find mjd flux correspond j h ks 
463,463,11332.0,"The GROND positions are: Source A = PSO J181334.004-093159.456 RA(J2000) = 18:13:34.015 Dec(J2000) = -09:31:59.20 Source B = PSO J181333.964-093158.045 RA(J2000) = 18:13:33.970 Dec(J2000) = 09:31:57.94 with uncertainties of 0.05"" and 0.07"" in RA and Dec, respectively.",1,grond posit sourc pso j ra jtwothousand dec jtwothousand sourc b pso j ra jtwothousand dec jtwothousand uncertainti ra dec respect
464,464,11332.0,"We measure the following AB magnitudes (calibrated against PanSTARRS in griz and against 2MASS in JHK, not corrected for Galactic foreground reddening): Source A: g' = 21.55 +/- 0.11 r' = 19.69 +/- 0.02 i' = 18.65 +/- 0.01 Z' = 17.92 +/- 0.01 J = 17.14 +/- 0.07 H = 16.74 +/- 0.05 K = 16.68 +-/ 0.06 Source B: g' = >23.3 r' = 20.04 +/- 0.02 i' = 18.63 +/- 0.01 Z' = 17.68 +/- 0.01 J = 16.44 +/- 0.08 H = 15.76 +-/ 0.07 K = 15.74 +-/ 0.07 While the GROND photometry of Source B is consistent with the catalogued PanSTARRS values, Source A has brightened by ~1 magnitude in i and z with respected to the PanSTARRS observations (g, r, and y band photometry for this source is not included in the PanSTARRS DR1 catalog).",0.0,measur follow ab magnitud calibr panstarr griz mass jhk correct galact foreground redden sourc g r z j h k sourc b g r z j h k grond photometri sourc b consist catalogu panstarr valu sourc brighten magnitud z respect panstarr observ g r band photometri sourc includ panstarr dr catalog 
465,465,11335.0,"On December 29th, 2017 (MJD2458116.972963), we observed the source with NIR fluxes J = 15.642 +/- 0.04, H = 14.807 +/- 0.02, Ks = 14.931 +/- 0.05.",0.0,decemb th mjd observ sourc nir flux j h ks 
466,466,11342.0,"Comparing these magnitudes to Padova solar metallicity isochrones for an age of 10 Gyr, the H-K vs. K color-magnitude diagram suggests E(B-V) = 1.3 for an assumed distance of 8 kpc and E(B-V) = 1.4 for a distance of 3 kpc (the minimum distance indicated by the radio/X-ray emission; ATel #11322).",0.0,compar magnitud padova solar metal isochron age gyr h k vs k color magnitud diagram suggest e b v assum distanc kpc e b v distanc kpc minimum distanc indic radio x ray emiss atel 
467,467,11349.0,"The photometry of the nova was obtained just before the time of the BTA spectrum with the same device, and gave B = 19.1 &plusmn; 0.1, V = 19.1 &plusmn; 0.1, Rc = 18.22 &plusmn; 0.08.",0.0,photometri nova obtain time bta spectrum devic gave b plusmn v plusmn rc plusmn 
468,468,11354.0,"Regular photometric monitoring of the flat-spectrum radio quasar 3C 279 (FK5 coordinates: RA 12 56 11.167, DEC -05 47 21.52 (J2000); Redshift 0.5632 (Marziani et al.1996, ApJS, 104, 37)) is done as part of the long-term AGN monitoring program of the Naturwissenschaftliches Labor fuer Schueler am Friedrich-Koenig-Gymnasium (FKG) and the Universitaet Wuerzburg with the 0.5m telescope at the Hans-Haffner-Sternwarte in Hettstadt (Germany).",1.0,regular photometr monitor flat spectrum radio quasar c fk coordin ra dec jtwothousand redshift marziani et al apj done part long term agn monitor program naturwissenschaftlich labor fuer schueler friedrich koenig gymnasium fkg universitaet wuerzburg telescop han haffner sternwart hettstadt germani 
469,469,11355.0,"Our most recent NIR photometry for this source shows that on December 29th,2017 (JD2458116.609456), the object brightness corresponded to H = 12.669 +/- 0.02.",0.0,recent nir photometri sourc show decemb th jd object bright correspond h 
470,470,11355.0,"While, in a previous observation in this band (MJD2458063) the object had a magnitude H = 13.708 +/- 0.03.",0.0,previou observ band mjd object magnitud h 
471,471,11355.0,"The increment en the J band was only 0.7 mag, while in the H band was 1.0 mag and in the Ks band an increment of 1.45 mag was observed.",0.0,increment en j band mag h band mag ks band increment mag observ
472,472,11356.0,"Due to its compact configuration (750B), we did not include the isolated antenna 6 when imaging, leading to angular resolutions of 108"" x 7.31"" and 68.4"" x 4.63"" at 5.5 and 9 GHz, respectively, at a position angle of -177.8 degrees east of north.",0.0,due compact configur b includ isol antenna imag lead angular resolut x x ghz respect posit angl degre east north
473,473,11356.0,We significantly detect MAXI J1813-095 at the position (measured at 9 GHz):</br> RA (J2000): 18:13:34.073 +/- 0.014</br> Dec (J2000): -9:32:07.3 +/- 3.7</br> where the 1-sigma errors are the larger of the statistical error from the fitted position (Declination error) or the theoretical statistical error of centroiding (Beam/2*SNR; Right Ascension error).,0.0,significantli detect maxi j posit measur ghz br ra jtwothousand br dec jtwothousand br sigma error larger statist error fit posit declin error theoret statist error centroid beam snr right ascens error 
474,474,11356.0,"We measure flux densities of 0.69 +/- 0.06 mJy and 0.47 +/- 0.04 mJy at 5.5 and 9 GHz, respectively, implying a radio spectral index of &alpha;= -0.7 +/- 0.2, where S<sub>&nu;</sub> &prop; nu<sup>&alpha;</sup>.",0.0,measur flux densiti mji mji ghz respect impli radio spectral index alpha sub nu sub prop nu sup alpha sup 
475,475,11356.0,"On 2018-02-21 we find a best fit with an N_H of (9.6 +/- 0.2)E21<sup>2</sup> and a photon index of 1.45 +/- 0.07, providing an unabsorbed 1-10 keV X-ray flux of (7.8 +/- 0.2)E-10 erg/s/cm<sup>2</sup>, corresponding to a 1-10 keV X-ray luminosity of (5.95 +/- 0.15)E36*(d/8kpc)<sup>2</sup> erg/s.",0.0,find best fit n h e sup sup photon index provid unabsorb kev x ray flux e erg cm sup sup correspond kev x ray luminos e kpc sup sup erg
476,476,11356.0,"On 2018-02-23, we find an N_H of (1.1 +/- 0.3)E21<sup>2</sup> and a photon index of 1.5 +/- 0.1, providing an unabsorbed 1-10 keV X-ray flux of (7.9 +/- 0.3)E-10 erg/s/cm<sup>2</sup>, corresponding to a 1-10 keV X-ray luminosity of (6.05 +/- 0.15)E36*(d/8kpc)<sup>2</sup> erg/s.",0.0,find n h e sup sup photon index provid unabsorb kev x ray flux e erg cm sup sup correspond kev x ray luminos e kpc sup sup erg
477,477,11357.0,"The best fit parameters are: absorption column N_H = 1.18^{+0.15}_{-0.14}e22 cm^-2, photon index Gamma = 1.57\pm0.10, and cutoff energy E_cut = 140^{+120}_{-50} keV (90% uncertainties).",0.0,best fit paramet absorpt column n h e cm photon index gamma pm cutoff energi e cut kev uncertainti 
478,478,11358.0,"Using several stars from the VPHAS+ DR2 survey (<a href="" "">Drew et al 2014, MNRAS, 440, 2036</a>) to calibrate the field, we report the following AB magnitudes for this source: 22 Feb (MJD 58171.3): i_{AB}=19.05 +- 0.06 23 Feb (MJD 58172.1): i_{AB}=19.07 +- 0.06 24 Feb (MJD 58173.3): i_{AB}=19.11 +- 0.07; r_{AB}=20.31 +- 0.11 25 Feb (MJD 58174.3): i_{AB}=19.09 +- 0.05; r_{AB}=20.05 +- 0.06 The VPHAS catalogued AB magnitudes are i_{AB}=19.02 +- 0.04; r_{AB}=20.20 +- 0.09.",0.0,use sever star vpha dr survey href drew et al mnra calibr field report follow ab magnitud sourc feb mjd ab feb mjd ab feb mjd ab r ab feb mjd ab r ab vpha catalogu ab magnitud ab r ab 
